"sample_id","image_path","crop_path","damage_class","component_class","severity_score","area_pixels","split"
"train_dacl10k_v2_train_0020_5","images/train/dacl10k_v2_train_0020.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0020_5.png","weathering","bridge component unknown","0.0112359375","21573.0","train"
"train_dacl10k_v2_train_0021_0","images/train/dacl10k_v2_train_0021.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0021_0.png","graffiti","bridge component unknown","0.0757207650099908","59685.0","train"
"train_dacl10k_v2_train_0021_1","images/train/dacl10k_v2_train_0021.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0021_1.png","graffiti","bridge component unknown","0.10175647816296109","80207.0","train"
"train_dacl10k_v2_train_0021_2","images/train/dacl10k_v2_train_0021.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0021_2.png","graffiti","bridge component unknown","0.08070918836626598","63617.0","train"
"train_dacl10k_v2_train_0021_3","images/train/dacl10k_v2_train_0021.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0021_3.png","graffiti","bridge component unknown","0.03941894763551017","31071.0","train"
"train_dacl10k_v2_train_0022_0","images/train/dacl10k_v2_train_0022.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0022_0.png","graffiti","bridge component unknown","0.10951388888888888","302784.0","train"
"train_dacl10k_v2_train_0022_1","images/train/dacl10k_v2_train_0022.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0022_1.png","graffiti","bridge component unknown","0.07595739293981481","210007.0","train"
"train_dacl10k_v2_train_0022_2","images/train/dacl10k_v2_train_0022.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0022_2.png","weathering","bridge component unknown","0.06465784143518519","178766.0","train"
"train_dacl10k_v2_train_0023_0","images/train/dacl10k_v2_train_0023.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0023_0.png","graffiti","bridge component unknown","0.009497884114583334","11671.0","train"
"train_dacl10k_v2_train_0023_1","images/train/dacl10k_v2_train_0023.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0023_1.png","graffiti","bridge component unknown","0.04428466796875","54417.0","train"
"train_dacl10k_v2_train_0023_2","images/train/dacl10k_v2_train_0023.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0023_2.png","graffiti","bridge component unknown","0.0037825520833333335","4648.0","train"
"train_dacl10k_v2_train_0023_3","images/train/dacl10k_v2_train_0023.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0023_3.png","graffiti","bridge component unknown","0.018368326822916666","22571.0","train"
"train_dacl10k_v2_train_0023_4","images/train/dacl10k_v2_train_0023.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0023_4.png","graffiti","bridge component unknown","0.004507649739583334","5539.0","train"
"train_dacl10k_v2_train_0023_5","images/train/dacl10k_v2_train_0023.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0023_5.png","graffiti","bridge component unknown","0.017279459635416668","21233.0","train"
"train_dacl10k_v2_train_0023_6","images/train/dacl10k_v2_train_0023.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0023_6.png","graffiti","bridge component unknown","0.0025341796875","3114.0","train"
"train_dacl10k_v2_train_0023_7","images/train/dacl10k_v2_train_0023.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0023_7.png","graffiti","bridge component unknown","0.0005086263020833334","625.0","train"
"train_dacl10k_v2_train_0023_8","images/train/dacl10k_v2_train_0023.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0023_8.png","graffiti","bridge component unknown","0.0032332356770833335","3973.0","train"
"train_dacl10k_v2_train_0023_9","images/train/dacl10k_v2_train_0023.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0023_9.png","graffiti","bridge component unknown","0.009556477864583333","11743.0","train"
"train_dacl10k_v2_train_0023_10","images/train/dacl10k_v2_train_0023.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0023_10.png","graffiti","bridge component unknown","0.06758463541666666","83048.0","train"
"train_dacl10k_v2_train_0024_0","images/train/dacl10k_v2_train_0024.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0024_0.png","graffiti","bridge component unknown","0.016331990559895832","12844.0","train"
"train_dacl10k_v2_train_0024_1","images/train/dacl10k_v2_train_0024.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0024_1.png","graffiti","bridge component unknown","0.0030848185221354165","2426.0","train"
"train_dacl10k_v2_train_0024_2","images/train/dacl10k_v2_train_0024.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0024_2.png","graffiti","bridge component unknown","0.008467356363932291","6659.0","train"
"train_dacl10k_v2_train_0024_3","images/train/dacl10k_v2_train_0024.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0024_3.png","graffiti","bridge component unknown","0.016504923502604168","12980.0","train"
"train_dacl10k_v2_train_0024_4","images/train/dacl10k_v2_train_0024.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0024_4.png","graffiti","bridge component unknown","0.03420257568359375","26898.0","train"
"train_dacl10k_v2_train_0024_5","images/train/dacl10k_v2_train_0024.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0024_5.png","graffiti","bridge component unknown","0.017704010009765625","13923.0","train"
"train_dacl10k_v2_train_0024_6","images/train/dacl10k_v2_train_0024.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0024_6.png","graffiti","bridge component unknown","0.005341847737630208","4201.0","train"
"train_dacl10k_v2_train_0024_7","images/train/dacl10k_v2_train_0024.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0024_7.png","graffiti","bridge component unknown","0.0035858154296875","2820.0","train"
"train_dacl10k_v2_train_0024_8","images/train/dacl10k_v2_train_0024.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0024_8.png","graffiti","bridge component unknown","0.0029017130533854165","2282.0","train"
"train_dacl10k_v2_train_0025_0","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_0.png","graffiti","bridge component unknown","0.00461875","8868.0","train"
"train_dacl10k_v2_train_0025_1","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_1.png","graffiti","bridge component unknown","0.0021421875","4113.0","train"
"train_dacl10k_v2_train_0025_2","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_2.png","graffiti","bridge component unknown","0.0159265625","30579.0","train"
"train_dacl10k_v2_train_0025_3","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_3.png","graffiti","bridge component unknown","0.015627604166666666","30005.0","train"
"train_dacl10k_v2_train_0025_4","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_4.png","graffiti","bridge component unknown","0.005336458333333334","10246.0","train"
"train_dacl10k_v2_train_0025_5","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_5.png","graffiti","bridge component unknown","0.0003786458333333333","727.0","train"
"train_dacl10k_v2_train_0025_6","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_6.png","graffiti","bridge component unknown","0.005695833333333333","10936.0","train"
"train_dacl10k_v2_train_0025_7","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_7.png","graffiti","bridge component unknown","0.04452864583333333","85495.0","train"
"train_dacl10k_v2_train_0025_8","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_8.png","graffiti","bridge component unknown","0.042253125","81126.0","train"
"train_dacl10k_v2_train_0025_9","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_9.png","graffiti","bridge component unknown","0.011389583333333333","21868.0","train"
"train_dacl10k_v2_train_0025_10","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_10.png","graffiti","bridge component unknown","0.0019677083333333335","3778.0","train"
"train_dacl10k_v2_train_0025_11","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_11.png","graffiti","bridge component unknown","0.0007625","1464.0","train"
"train_dacl10k_v2_train_0025_12","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_12.png","graffiti","bridge component unknown","0.0014619791666666668","2807.0","train"
"train_dacl10k_v2_train_0025_13","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_13.png","graffiti","bridge component unknown","0.0007875","1512.0","train"
"train_dacl10k_v2_train_0025_14","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_14.png","graffiti","bridge component unknown","0.0009526041666666667","1829.0","train"
"train_dacl10k_v2_train_0025_15","images/train/dacl10k_v2_train_0025.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0025_15.png","rust","bridge component unknown","0.00023489583333333332","451.0","train"
"train_dacl10k_v2_train_0026_0","images/train/dacl10k_v2_train_0026.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0026_0.png","graffiti","bridge component unknown","0.06938657407407407","47960.0","train"
"train_dacl10k_v2_train_0026_1","images/train/dacl10k_v2_train_0026.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0026_1.png","graffiti","bridge component unknown","0.0032725694444444443","2262.0","train"
"train_dacl10k_v2_train_0026_2","images/train/dacl10k_v2_train_0026.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0026_2.png","weathering","bridge component unknown","0.016860532407407407","11654.0","train"
"train_dacl10k_v2_train_0027_0","images/train/dacl10k_v2_train_0027.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0027_0.png","graffiti","bridge component unknown","0.17437662760416667","214274.0","train"
"train_dacl10k_v2_train_0027_1","images/train/dacl10k_v2_train_0027.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0027_1.png","weathering","bridge component unknown","0.3293587239583333","404716.0","train"
"train_dacl10k_v2_train_0027_2","images/train/dacl10k_v2_train_0027.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0027_2.png","wetspot","bridge component unknown","0.05176106770833333","63604.0","train"
"train_dacl10k_v2_train_0027_3","images/train/dacl10k_v2_train_0027.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0027_3.png","crack","bridge component unknown","0.011380208333333334","13984.0","train"
"train_dacl10k_v2_train_0027_4","images/train/dacl10k_v2_train_0027.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0027_4.png","graffiti","bridge component unknown","0.00945068359375","11613.0","train"
"train_dacl10k_v2_train_0027_5","images/train/dacl10k_v2_train_0027.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0027_5.png","graffiti","bridge component unknown","0.006954752604166667","8546.0","train"
"train_dacl10k_v2_train_0027_6","images/train/dacl10k_v2_train_0027.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0027_6.png","graffiti","bridge component unknown","0.00480224609375","5901.0","train"
"train_dacl10k_v2_train_0027_7","images/train/dacl10k_v2_train_0027.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0027_7.png","crack","bridge component unknown","0.003980305989583334","4891.0","train"
"train_dacl10k_v2_train_0028_0","images/train/dacl10k_v2_train_0028.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0028_0.png","graffiti","bridge component unknown","0.24268976847330728","190859.0","train"
"train_dacl10k_v2_train_0028_1","images/train/dacl10k_v2_train_0028.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0028_1.png","rust","bridge component unknown","0.03749974568684896","29491.0","train"
"train_dacl10k_v2_train_0028_2","images/train/dacl10k_v2_train_0028.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0028_2.png","rust","bridge component unknown","0.12621434529622397","99259.0","train"
"train_dacl10k_v2_train_0028_3","images/train/dacl10k_v2_train_0028.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0028_3.png","efflorescence","bridge component unknown","0.9665489196777344","760125.0","train"
"train_dacl10k_v2_train_0029_0","images/train/dacl10k_v2_train_0029.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0029_0.png","graffiti","drainage","0.2897987365722656","227907.0","train"
"train_dacl10k_v2_train_0030_0","images/train/dacl10k_v2_train_0030.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0030_0.png","graffiti","bridge component unknown","0.48695185185185186","525908.0","train"
"train_dacl10k_v2_train_0030_1","images/train/dacl10k_v2_train_0030.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0030_1.png","weathering","bridge component unknown","0.05782777777777778","62454.0","train"
"train_dacl10k_v2_train_0031_0","images/train/dacl10k_v2_train_0031.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0031_0.png","graffiti","bridge component unknown","0.28650390625","792126.0","train"
"train_dacl10k_v2_train_0031_1","images/train/dacl10k_v2_train_0031.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0031_1.png","weathering","bridge component unknown","0.0045656105324074076","12623.0","train"
"train_dacl10k_v2_train_0031_2","images/train/dacl10k_v2_train_0031.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0031_2.png","graffiti","bridge component unknown","0.004136284722222223","11436.0","train"
"train_dacl10k_v2_train_0031_3","images/train/dacl10k_v2_train_0031.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0031_3.png","graffiti","bridge component unknown","0.0027879050925925927","7708.0","train"
"train_dacl10k_v2_train_0031_4","images/train/dacl10k_v2_train_0031.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0031_4.png","graffiti","bridge component unknown","0.0014232494212962964","3935.0","train"
"train_dacl10k_v2_train_0032_0","images/train/dacl10k_v2_train_0032.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0032_0.png","graffiti","bridge component unknown","0.0741425925925926","80074.0","train"
"train_dacl10k_v2_train_0032_1","images/train/dacl10k_v2_train_0032.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0032_1.png","graffiti","bridge component unknown","0.14555833333333335","157203.0","train"
"train_dacl10k_v2_train_0033_0","images/train/dacl10k_v2_train_0033.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0033_0.png","graffiti","bridge component unknown","0.027173148148148148","29347.0","train"
"train_dacl10k_v2_train_0033_1","images/train/dacl10k_v2_train_0033.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0033_1.png","weathering","bridge component unknown","0.02932777777777778","31674.0","train"
"train_dacl10k_v2_train_0033_2","images/train/dacl10k_v2_train_0033.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0033_2.png","weathering","bridge component unknown","0.041944444444444444","45300.0","train"
"train_dacl10k_v2_train_0033_3","images/train/dacl10k_v2_train_0033.jpg","data/processed/dacl10k/crops/train/train_dacl10k_v2_train_0033_3.png","weathering","bridge component unknown","0.03534074074074074","38168.0","train"
